accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF001NGO	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	27.04	55.35	17.61	72.96	27.04	55.35	17.61	72.96									5.832763150969441	0.42723190969930797	1.40467293125018	0.640594825038361	1.5468811362081298	13.7813414737831	25.267412154803502	1.36438904116244	49.7347133770856	1.2622	1.4331	1.5307	1.871	5.2674	7.3532	2.5649	1.9301	1.6325	1.3976	0
ENCFF001LOK	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	45.18	31.8	23.02	54.82	45.18	31.8	23.02	54.82									3.3213585824837595	0.36567946493707104	1.33162907698375	0.621522264658342	2.72660581204546	9.696585152535029	22.4051470993925	1.72857367639155	57.802898870572605	1.1468	1.5405	1.5687	1.8061	4.3757	13.0881	2.7359	2.0613	1.9206	1.3630000000000002	0
ENCFF001KOX	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	8.46	77.62	13.92	91.54	8.46	77.62	13.92	91.54									7.99158358397712	1.09678176389707	1.4485021046054598	1.30879681957358	1.85859177473852	18.5673639227399	26.685614969025103	1.33226490047628	39.710500160967	1.0887	1.2436	1.3879	1.9785	5.8274	9.3189	3.0771	1.9619	1.6354	1.4389	0
ENCFF249RWY	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	20.12	49.93	29.95	79.88	20.12	49.93	29.95	79.88									1.18628752580806	0.13538821890286099	1.01637076785615	0.267040894107432	1.24817639843107	10.1886449567636	23.6583088083111	1.17689818624209	61.1228842435776	1.0863	1.2963	1.3367	1.4069	2.0917	6.193	1.8613	1.5872	1.4234	1.1613	0
ENCFF001LIY	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	20.25	55.86	23.89	79.75	20.25	55.86	23.89	79.75									4.032432804599241	0.413206404749899	1.7165126634954802	0.6357566810645962	3.03207032507731	10.7125861395121	24.7955230741503	1.87699591552405	52.784915991827	1.3593	1.6476	1.7678	1.9467	4.4172	8.3452	2.4621	2.0557	1.863	1.4946	0
ENCFF001KUI	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	8.49	68.22	23.29	91.51	8.49	68.22	23.29	91.51									1.95347901526391	0.420851459753062	3.28221892523952	0.517313350265295	4.77783086478739	11.6062061508286	39.3106847386024	1.6468931526139798	36.484522342645896	1.2432	1.3764	1.4256	1.4607	2.0504	4.7731	2.0595	2.0529	2.0279	1.8612	0
ENCFF001MWB	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.96	69.48	27.56	97.04	2.96	69.48	27.56	97.04									1.3436186655464801	0.188327702261339	1.3288458948781698	0.335351943674541	1.85433445150813	11.6034586372471	26.996585178589697	1.25930332819469	55.090174198099795	1.1741	1.3329	1.3779	1.4607	1.7015	3.4491	1.6889	1.6238	1.4521	1.2905	0
ENCFF001LSJ	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.0	11.36	67.49	21.14	88.64	11.36	67.49	21.14	88.64									8.934143124814039	1.10441645959486	2.0247802626394202	1.42668451907071	4.60181901522279	13.283555684221499	24.8571606635948	1.4927263515958602	42.274713919246004	1.3078	1.4017	1.5173	1.7066	6.364	11.045	2.684	2.0064	1.8066	1.6677	0
ENCFF001NIG	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	24.57	55.04	20.39	75.43	24.57	55.04	20.39	75.43									2.6814349613607202	0.213539544943369	1.33477453901567	0.41194236667239004	1.27727530855042	12.1370107105015	25.4221774328727	1.32004417078694	55.2018009652963	1.1495	1.3532	1.4684	1.7115	3.3924	6.0954	2.2498	1.822	1.5219	1.2929	0
ENCFF001KCT	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	38.49	55.35	6.16	61.51	38.49	55.35	6.16	61.51									3.3438478861347	0.39617154227780604	1.8816147391820701	0.596558309748121	2.4637668110291804	21.7573209199583	35.9020455857386	1.25964542646966	32.399028779461496	1.1235	1.1908	1.324	1.7128	2.7929	2.8461	2.687	2.1574	1.8743	1.6777	0
ENCFF001NNN	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	0.0	4.84	59.87	35.29	95.16	4.84	59.87	35.29	95.16									1.79977968893695	0.18291881840506896	1.14693130943598	0.333498398197087	1.26102818566765	10.382613616840699	23.192186031470104	1.26911299532092	60.431930955725605	1.0566	1.2972	1.3945	1.5299	2.6895	7.3227	2.0871	1.7476	1.5579	1.2887	0
ENCFF001OBF	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	12.49	61.81	25.7	87.51	12.49	61.81	25.7	87.51									2.8063025803457897	0.257025843807372	1.43825529081849	0.449089111707386	1.47124094659753	12.0011297839288	25.278612786733103	1.4142473823309902	54.8840962737305	1.2083	1.3787	1.505	1.7727	3.1323	6.1011	2.2383	1.8945	1.6214	1.3754	0
ENCFF332VAG	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	8.07	73.49	18.44	91.93	8.07	73.49	18.44	91.93									2.90288906387438	0.370875735590245	1.47178158604978	0.668918769998938	2.39125687001717	12.8298760341342	24.431113488776496	1.3456517775386798	53.5876366740201	1.3948	1.5958	1.8502	2.2543	2.8223	4.4709	2.6775	2.1356	1.8444	1.5357	0
ENCFF773FQJ	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.54	76.3	22.17	98.46	1.54	76.3	22.17	98.46									1.73811458451267	0.46699055098072	3.63443085964935	0.51247729420004	5.65758902226546	11.278307732846502	41.114705743853506	1.6816068242137803	33.915777387477895	1.2717	1.3636	1.393	1.3775	1.6032	3.4275	1.8495	2.065	2.1337	2.005	0
ENCFF001LQF	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	16.95	62.47	20.58	83.05	16.95	62.47	20.58	83.05									6.08042582155571	0.750428170722158	1.65606195374351	0.870295894580654	3.40197450451662	12.8177147228486	26.0508504183323	1.3301904029523202	47.0420581107481	1.2013	1.3388	1.3847	1.5942	4.1291	7.6359	2.2304	1.7457	1.6018	1.4575	0
ENCFF001NHK	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	3.44	74.58	21.99	96.56	3.44	74.58	21.99	96.56									17.2329530592946	0.711152693104766	1.20168608277499	0.6752379227782139	1.28669443270759	11.7873885837307	21.071708818736	1.1658719140459899	44.8673064928271	1.084	1.2216	1.3602	1.7452	12.7673	12.1949	2.2302	1.648	1.4195	1.2353	0
ENCFF001ZIH	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.52	73.81	23.67	97.48	2.52	73.81	23.67	97.48									2.45916521798446	0.358617811719128	1.3462964058971798	0.65233332296769	2.2977621245422	12.993300116463	23.5766885381735	1.31299259792774	55.0028438643251	1.3732	1.5932	1.8026	2.1706	2.5848	4.4341	2.7255	2.0979	1.7481	1.4733	0
ENCFF001NLH	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	6.3	70.62	23.08	93.7	6.3	70.62	23.08	93.7									3.28059759129196	0.318486069879886	1.5737254523367	0.500305714446617	1.80934681694945	12.053395441636699	26.402465023853804	1.6987264579763302	52.3629514316286	1.3436	1.5264	1.6062	1.8021	3.1928	5.3679	2.1488	1.8466	1.6028	1.3899	0
ENCFF987CWK	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.8	76.1	22.1	98.2	1.8	76.1	22.1	98.2									1.85459479719315	0.45588196976286893	3.33338010073699	0.5159112728817871	5.258126003411349	11.3730976523431	38.895781513379795	1.586417142525	36.726809547765896	1.2775	1.3903	1.4212	1.4346	1.7155	3.6658	1.8959	2.0471	2.1339	1.9488	0
ENCFF002BXR	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	5.56	61.05	33.39	94.44	5.56	61.05	33.39	94.44									1.28802973137197	0.168056539670427	1.1118984030086698	0.302198966830787	1.52462104007316	10.5757526207736	24.362545900127	1.2012257529235801	59.465671045220795	1.0951	1.2828	1.3368	1.4516	2.097	5.9664	1.8938	1.6047	1.4518	1.2187	0
ENCFF001KBQ	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	0.0	9.91	73.78	16.32	90.09	9.91	73.78	16.32	90.09									7.09136880772208	1.19374165373371	1.67246143172804	1.49631260451631	3.1704783789094595	16.8654732257793	26.575514410718498	1.4725520626556499	40.462097424237	1.305	1.4396	1.6167	2.0239	4.7035	9.6501	3.0035	2.2468	2.007	1.6964	0
ENCFF001OBP	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.22	70.35	24.43	94.78	5.22	70.35	24.43	94.78									5.48366299248024	0.32206038305803697	1.56491018060287	0.533855003534932	1.35261343916704	14.422219454977801	25.7755760331641	1.5262468667652198	49.0188556462498	1.4793	1.6427	1.8607	2.2698	4.8725	5.4846	2.6460000000000004	2.1192	1.7889	1.6252	0
ENCFF183PVA	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.4	68.68	29.92	98.6	1.4	68.68	29.92	98.6									1.3491327004068798	0.18187503204680303	1.14463639571744	0.322931234347336	1.5984693944235	10.514669141266301	24.5855028809447	1.11155906816443	59.1912241526825	1.0737	1.2712	1.3249	1.4264	1.9693	6.0	1.918	1.574	1.5106	1.1945	0
ENCFF001KFD	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	15.63	69.59	14.78	84.37	15.63	69.59	14.78	84.37									25.1484151701721	5.33754193253965	1.16150132502822	7.254429437243299	4.519807370519519	24.1664531676581	10.7834679711456	0.671821333354683	20.956562292338898	0.7515	0.7244	0.8816	1.5972	12.7949	41.7366	5.2295	1.7798	1.2806	1.0738	0
ENCFF001NUY	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.12	68.93	26.95	95.88	4.12	68.93	26.95	95.88									2.4983815376300096	0.24897094028125896	1.32905508015674	0.461034888200048	1.55543813440196	11.4698058450189	25.3803134472543	1.2294263685334599	55.8275737585234	1.1812	1.3330000000000002	1.4063	1.5959	2.759	5.0276	1.9541	1.7062	1.4734	1.2885	0
ENCFF058OWQ	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	3.81	35.09	61.11	96.19	3.81	35.09	61.11	96.19									0.807589552572616	0.10847155747671	0.601727412094325	0.249169435215947	1.0348003594708801	6.51174989935629	14.8531821712204	1.11775517755991	74.715554435033	0.8815	1.4311	1.3438	1.4785	3.1983	18.339	3.3258	2.1573	2.0775	1.0661	0
ENCFF001IGL	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	67.58	26.15	6.27	32.42	67.58	26.15	6.27	32.42									5.83093561564677	0.7479076512314742	1.8537453969328601	1.09091564607183	3.83848479598285	15.327099434262099	27.905828532056	1.46216546705671	41.942917460759396	1.3369	1.3908	1.5309	1.6761	3.8554	5.8871	2.2694	2.0582	1.8125	1.8067	0
ENCFF403SQM	ChIP-seq	mouse	y2016	single-ended	2.0	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	1.24	85.21	13.55	98.76	1.24	85.21	13.55	98.76									19.68359375	4.07562099358974	1.32632211538462	4.64583333333333	2.70703125	24.3947315705128	15.0307491987179	0.8641826923076921	27.2719350961539	0.8545	0.9573	1.099	1.8289	11.5539	32.9343	6.1833	2.1648	1.4544	1.1199	0
ENCFF001NUJ	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.37	68.09	28.54	96.63	3.37	68.09	28.54	96.63									1.6227870395675803	0.17521484315690397	1.29776401162026	0.33838429848268603	1.33815148846578	11.301509216239998	25.570941261020497	1.20160335246424	57.153644488982	1.1422	1.3165	1.355	1.5203	2.4152	5.2067	1.9449	1.7265	1.4337	1.2744	0
ENCFF306TWP	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	5.88	40.4	53.73	94.12	5.88	40.4	53.73	94.12									0.8968127220505842	0.12075041565614199	0.6797079849031229	0.25349386920003397	1.02596851468788	7.40626467097049	16.6922586478004	1.2916604309703301	71.6330827437611	0.9386	1.4147	1.4076	1.5384	3.2203	14.3765	2.6021	1.8407	1.692	1.1018	0
ENCFF002BXP	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	15.27	54.88	29.85	84.73	15.27	54.88	29.85	84.73									1.38462657408212	0.18566744314313396	1.11642904331769	0.344464625200264	1.57756717060191	10.7139610199385	24.5283056987177	1.21340442167319	58.9355740033255	1.1033	1.3126	1.3544	1.4337	2.1282	6.1135	1.9309	1.6068	1.4628	1.2221	0
ENCFF001LRL	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	16.5	52.17	31.33	83.5	16.5	52.17	31.33	83.5									3.2518957739743	0.322717269274884	1.07849375640875	0.44491413795479295	1.62756907264128	10.217623909246	22.229393717094997	1.2848909549999399	59.542501408405	1.0532	1.3588	1.4211	1.5662	3.5137	10.3222	2.3045	1.745	1.5879	1.2462	0
ENCFF001KPB	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	8.13	77.79	14.08	91.87	8.13	77.79	14.08	91.87									7.985143918291549	1.1000679834192701	1.4200312442971101	1.26200488919104	1.85410236818937	17.7001550182392	26.3675396218999	1.31354394155431	40.99741101491821	1.0761	1.2066	1.3841	1.9361	5.7789	9.1126	2.9530000000000003	1.8833	1.5742	1.3505	0
ENCFF001JZV	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	12.88	48.61	38.51	87.12	12.88	48.61	38.51	87.12									1.71252397024636	0.253443369147901	0.999727217578588	0.37497404495617204	1.6383230802428201	9.469214264484949	21.0307104149957	1.30477532092648	63.216308317420996	1.0189	1.3622	1.4092	1.5618	3.1253	11.4808	2.5935	1.9091	1.6933	1.215	0
ENCFF001MWM	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	8.01	68.55	23.44	91.99	8.01	68.55	23.44	91.99									1.3909763120666998	0.207984268242518	1.3106119131944098	0.34052031182590703	1.8661395992816399	11.1752666272035	26.3947386902911	1.1585115028443602	56.15525077504989	1.1695	1.2886	1.3224	1.4238	1.7003	3.8357	1.754	1.6244	1.4525	1.2604	0
ENCFF001KMK	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	9.07	72.86	18.07	90.93	9.07	72.86	18.07	90.93									10.114520298130401	1.24672878050544	1.67201242008986	1.5851481111782801	2.31611378119835	18.702337603910802	23.887383687184	1.6439949146721298	38.8317604031307	1.3593	1.5734	1.6973	2.3617	7.4414	12.4142	3.739	2.399	2.0227	1.7058	0
ENCFF001KHY	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	12.31	70.08	17.61	87.69	12.31	70.08	17.61	87.69									2.13159858844376	0.33279859206004603	2.4155773447835602	0.511201942346386	2.92667883479307	17.0847325506757	36.404127787426795	1.35369569169972	36.839588667771004	1.1093	1.24	1.3525	1.5578	2.1743	3.7389	2.392	2.1592	1.9536	1.7612	0
ENCFF001MTO	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	63.72	26.3	9.98	36.28	63.72	26.3	9.98	36.28									1.71249021225953	0.268176550232343	1.4366744499516002	0.443677396074048	2.51943224571727	11.7851933977104	26.7013580709783	1.2836891765432	53.8493085005332	1.2045	1.3322	1.3866	1.4807	1.9695	4.0288	1.7913	1.6869	1.5207	1.371	0
ENCFF001LMV	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	27.77	54.84	17.39	72.23	27.77	54.84	17.39	72.23									4.37289614447222	0.41621201725300105	1.6683744356553998	0.621950322561795	2.6160602827340003	11.710660609376301	26.1126442409899	1.7084742620574	50.7727276849	1.3014	1.5033	1.6168	1.8316	4.2263	6.3468	2.2192	1.8382	1.7089	1.4563	0
ENCFF001NQU	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	3.59	75.52	20.89	96.41	3.59	75.52	20.89	96.41									4.86035167419471	0.36329232541200196	1.7643907303771	0.49984047644368795	1.79930532006044	11.4012188001019	26.9095170349086	2.127382067947	50.2747015705546	1.6795	1.8732	2.0854	2.3241	4.4619	4.5253	2.2228	1.9743	1.7819999999999998	1.5376	0
ENCFF001LIW	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	42.54	49.78	7.68	57.46	42.54	49.78	7.68	57.46									14.561597599661601	1.0876282288963	2.41380315175046	1.00915098880318	3.01047133571076	15.2811565193887	29.1867004691552	1.7256954178737198	31.7237962887601	1.0915	1.2228	1.3314	1.6448	8.8026	10.6948	2.4478	1.9427	1.7894	1.5717	0
ENCFF001NVA	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.5	67.0	27.49	94.5	5.5	67.0	27.49	94.5									2.0617268524303403	0.204157311975751	1.26162366531905	0.39662545900126206	1.43444192298856	11.2132345531716	25.083335684602105	1.20942549769643	57.13542905281489	1.1381	1.2985	1.3688	1.5085	2.4686	4.8188	1.8434	1.6788	1.3976	1.2692	0
ENCFF002BXX	ChIP-seq	mouse	y2014	single-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	13.8	55.61	30.59	86.2	13.8	55.61	30.59	86.2									1.3488139547802902	0.18170707687956697	1.1553903571013702	0.305841594658883	1.57415497118847	10.6736494437178	24.535303594244798	1.22467943700097	59.00045957042789	1.1251	1.3297	1.3927	1.5132	2.1422	6.3465	1.9773	1.6539	1.5188	1.2676	0
ENCFF001KOQ	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	29.67	50.53	19.8	70.33	29.67	50.53	19.8	70.33									3.44161518758475	0.44487971473055105	1.4988699713726101	0.619456581788961	2.7610868364220797	12.5646125257395	26.506855507006197	1.33956104665763	50.8230626286977	1.2229	1.339	1.4168	1.5741	3.0113	5.3254	2.0491	1.7285	1.5735	1.4183	0
ENCFF564ZSR	ChIP-seq	mouse	y2015	single-ended	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.46	79.95	18.59	98.54	1.46	79.95	18.59	98.54									2.42697764594195	0.295227144456797	1.4696196732552298	0.5114597253034221	1.88885224307469	16.8473951342156	29.206435450514604	1.18261277526548	46.171420207972204	1.1258	1.2687	1.3613	1.6521	2.374	4.2987	2.5743	1.9986	1.7426	1.5045	0
ENCFF001NTF	ChIP-seq	mouse	y2012	single-ended	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	5.59	66.37	28.04	94.41	5.59	66.37	28.04	94.41									1.5035288440271002	0.174431464017855	1.2393179578951599	0.315987372569521	1.47889731164418	10.9035248225524	25.215048358233	1.1932720728691202	57.9759917961917	1.1297	1.2635	1.3241	1.4553	1.9809	4.4196	1.7737	1.6719	1.4043	1.2225	0
ENCFF001MOP	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	9.02	64.57	26.42	90.98	9.02	64.57	26.42	90.98									1.70186200532002	0.261778525716423	1.37433726001122	0.44896424571795096	2.4339170069586404	11.855028580504902	27.1032255859355	1.30376562980656	53.51712116002871	1.2042	1.3609	1.4281	1.4823	1.9624	4.4761	1.8335	1.6612	1.5253	1.3755	0
ENCFF001KNP	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	9.26	71.89	18.85	90.74	9.26	71.89	18.85	90.74									3.4205164814450897	0.7456655744542621	1.4931359062488703	1.09308136247147	3.0586626347050796	25.9927168014887	31.714499420472396	0.990912044148375	31.4908097745658	1.1498	1.2832	1.3986	1.6008	2.4953	6.4616	3.2477	2.6868	2.3599	2.1274	0
ENCFF001MCZ	ChIP-seq	mouse	y2011	single-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.94	80.22	16.83	97.06	2.94	80.22	16.83	97.06									1.98580594379859	0.69598342457893	4.933871560515009	0.635097392615766	8.831478879656961	11.4961440515448	47.634307276181204	2.00353098928786	21.783780481820802	1.4795	1.5746	1.5942	1.5356	1.5329	3.217	2.2463	2.6712	2.8038	2.6586	0
ENCFF001NOT	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	74.35	18.16	7.49	25.65	74.35	18.16	7.49	25.65									4.234959591427231	0.33849427020050504	1.3731352313346699	0.5220091858290189	1.54596191561339	11.897816475001099	24.5685130754377	1.40308244558833	54.116027809568	1.2277	1.3509	1.4971	1.7155	3.8571	6.335	2.2858	1.8753	1.6031	1.371	1
ENCFF001NER	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	2.0	0.0	62.96	27.88	9.15	37.04	62.96	27.88	9.15	37.04									5.64121422166699	0.40944215521323396	1.2404162930574198	0.550187896067784	1.47193648810663	13.234532577047501	24.5103116153017	1.3010669272696103	51.640891826269204	1.2254	1.3928	1.4579	1.8167	4.7448	6.9064	2.4457	1.8664	1.577	1.3468	1
ENCFF001NZE	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	55.85	33.67	10.48	44.15	55.85	33.67	10.48	44.15									10.6730043107913	0.834807301496962	1.44819257482043	1.01459957505473	1.6415597683615901	14.7148110421416	22.949558613990604	1.3750891168358201	45.348377696506994	1.2332	1.3751	1.5626	2.0504	7.6786	10.7723	3.0703	2.0312	1.6418	1.4266	1
ENCFF001LBB	ChIP-seq	mouse	y2011	single-ended	2.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	1.0	2.0	0.0	72.52	20.9	6.58	27.48	72.52	20.9	6.58	27.48									2.5928641742170098	0.294413082347269	1.2209454165578502	0.475621270868072	1.71675673503827	12.367358418546699	26.8095706852562	1.24455069610463	53.2779195210639	1.2307	1.2276	1.3464	1.4479	2.4595	3.6232	2.0192	1.6043	1.4232	1.2995	1
ENCFF001NHA	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	62.48	27.19	10.33	37.52	62.48	27.19	10.33	37.52									6.08845120715122	0.40967171854565504	1.26810827585234	0.542467420720563	1.4340525258387398	11.682596105599801	24.167507974794997	1.23264235235798	53.1745024191387	1.1463	1.2494	1.3733	1.6165	5.0149	7.1312	2.1463	1.719	1.4941	1.2658	1
ENCFF001NID	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	66.52	23.33	10.15	33.48	66.52	23.33	10.15	33.48									2.5244185211664303	0.21771643470883303	1.2526026366643401	0.5597122462208051	1.34027572021871	11.5443305244913	24.3992067962314	1.31580410981483	56.84593301048329	1.1671	1.3230000000000002	1.4469	1.6884	2.9604	6.3826	2.317	1.8596	1.6005	1.2751	1
ENCFF001OAS	ChIP-seq	mouse	y2012	single-ended	2.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	65.43	24.2	10.36	34.57	65.43	24.2	10.36	34.57									3.12373744243241	0.239791482163242	1.31280798848195	0.38638669499833295	1.40539974146851	11.549788469656802	25.1944275683632	1.23240731505074	55.555253297384795	1.1939	1.2989	1.3884	1.6106	3.1046	5.3224	2.0867	1.7824	1.5314	1.3439	1
